id,lat,long
300121,54.095130920410156,10.042648315429688
302441,51.95877456665039,9.924960136413574
300266,55.20709991455078,9.717351913452148
300911,52.781585693359375,9.73852252960205
302681,51.16417694091797,8.363482475280762
301610,58.883445739746094,10.936463356018066
302875,51.2086067199707,9.494020462036133
302261,53.627254486083984,8.966304779052734
302365,52.448665618896484,9.787912368774414
300709,48.808677673339844,8.783889770507812
302304,52.231109619140625,9.924600601196289
302731,50.70827865600586,8.328301429748535
301055,51.199832916259766,9.238844871520996
301310,52.79063034057617,10.22527027130127
300273,54.2624397277832,9.823412895202637
302038,52.500091552734375,9.912541389465332
300116,47.74818420410156,8.10086727142334
302736,53.67675018310547,9.310847282409668
302891,53.48883056640625,9.91407299041748
300583,51.389442443847656,10.507697105407715
302725,49.790008544921875,9.232612609863281
300451,54.249691009521484,9.585132598876953
302203,48.376285552978516,8.639189720153809
301216,54.43699264526367,9.681878089904785
300741,52.14340591430664,9.312719345092773
300827,50.511146545410156,9.299885749816895
302900,52.08384704589844,10.621865272521973
300186,48.57099533081055,8.834172248840332
300588,51.9617805480957,8.882580757141113
300680,52.38937759399414,9.802201271057129
303070,52.01886749267578,9.86340045928955
300088,56.13504409790039,9.971543312072754
301741,52.06856918334961,9.084146499633789
301474,54.40786361694336,9.903509140014648
301028,53.281978607177734,9.656063079833984
302938,52.7303466796875,9.149296760559082
301436,50.68077850341797,9.139002799987793
300937,50.90631103515625,9.337823867797852
301177,52.59227752685547,9.131441116333008
302073,52.076560974121094,9.764765739440918
302863,49.92044448852539,9.686562538146973
301621,53.92009353637695,9.696136474609375
301779,53.68876647949219,9.713982582092285
301033,52.302207946777344,9.99541187286377
300062,52.00537109375,8.839213371276855
301922,54.53782653808594,9.876479148864746
302418,52.203067779541016,9.64697265625
302896,54.402801513671875,10.280535697937012
302641,51.87078094482422,9.30167293548584
302249,50.85395050048828,9.585766792297363
302776,52.345149993896484,9.460761070251465
302138,53.63206100463867,9.768030166625977
300489,52.457191467285156,9.85803508758545
302987,50.67015075683594,8.793984413146973
300184,51.10746383666992,9.440377235412598
301485,53.44078826904297,10.60155963897705
300004,51.19375228881836,8.829455375671387
301341,52.67173385620117,9.539132118225098
300673,54.251434326171875,10.231209754943848
300100,53.96294403076172,10.033358573913574
301491,52.97922134399414,9.88601303100586
300392,48.82006072998047,8.870254516601562
303075,52.0730094909668,9.556852340698242
302942,50.097381591796875,9.419268608093262
301074,53.919944763183594,9.8156099319458
302142,50.4870491027832,9.283695220947266
302130,54.3427734375,10.040812492370605
303114,50.638946533203125,9.210125923156738
302330,55.15827941894531,10.33367919921875
300982,53.045310974121094,10.152817726135254
300620,49.15306091308594,8.93344783782959
301270,55.718204498291016,9.835585594177246
303119,53.65927505493164,9.813044548034668
300227,50.410072326660156,9.56510066986084
302739,53.7971305847168,9.719245910644531
302949,49.903038024902344,9.59209156036377
302137,49.281768798828125,9.0192289352417
303063,53.55052185058594,10.103450775146484
303038,48.91199493408203,8.919196128845215
300658,52.91115188598633,9.134101867675781
302533,52.667110443115234,9.554045677185059
303110,50.22951126098633,9.4154052734375
302054,50.33942794799805,8.92126178741455
301800,53.43692398071289,9.38843059539795
300401,50.07761764526367,9.268051147460938
302769,51.527164459228516,9.49885368347168
301175,50.038055419921875,8.83703899383545
300943,48.15335464477539,7.907191753387451
301472,54.36763381958008,10.252747535705566
301107,50.956363677978516,8.861917495727539
302636,55.907588958740234,10.230864524841309
301777,51.07912826538086,9.640843391418457
301865,51.558170318603516,10.54691219329834
301137,51.62932586669922,9.339043617248535
302174,51.64501953125,9.4900541305542
301340,53.55026626586914,9.293047904968262
300180,50.82735824584961,9.729864120483398
301417,55.49888229370117,10.52580738067627
300406,55.691307067871094,10.633334159851074
303042,54.87421417236328,9.862792015075684
303011,52.6068115234375,9.899823188781738
300028,50.675987243652344,9.199942588806152
301770,55.254146575927734,10.455181121826172
300055,52.73698043823242,9.888718605041504
300899,50.14191818237305,9.444610595703125
302735,55.423194885253906,10.176314353942871
302562,50.52848434448242,9.722801208496094
302302,54.468475341796875,10.213375091552734
302472,52.35393142700195,9.436835289001465
302033,55.211204528808594,9.267388343811035
301576,51.065921783447266,8.670801162719727
300324,49.692176818847656,8.472376823425293
302877,54.486351013183594,9.475967407226562
301303,48.86516189575195,8.696830749511719
302611,52.414794921875,9.922016143798828
302495,48.52016830444336,8.956775665283203
302503,53.44247817993164,9.477837562561035
301475,54.823158264160156,10.355874061584473
301447,49.08064270019531,8.86060619354248
302643,55.45876693725586,10.028694152832031
302295,55.92779541015625,10.64849853515625
302215,52.22639465332031,8.977025032043457
302960,51.358150482177734,9.397459030151367
301962,50.791255950927734,9.064292907714844
303062,55.968841552734375,10.06191349029541
301548,51.142887115478516,9.636284828186035
300919,53.433006286621094,9.505401611328125
300537,54.133270263671875,9.549370765686035
300129,52.52427291870117,9.120033264160156
300204,53.37568664550781,10.009472846984863
302257,55.4782829284668,10.066744804382324
303002,50.25937271118164,9.385306358337402
301704,54.004722595214844,10.217464447021484
302873,51.93314743041992,10.04687786102295
300179,53.96665954589844,9.524019241333008
300067,53.494232177734375,9.783231735229492
301791,52.45852279663086,9.625617027282715
300625,55.63957595825195,10.80942440032959
300702,56.42626190185547,10.154600143432617
